Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10,Value11,Value12,Value13,Value14,Value15,Value16,Value17,Value18,Value19,Value20,Value21,Value22,Value23,Value24,Value25,Value26,Value27,Value28,Value29,Value30,Value31,Value32,Value33,Value34,Value35,Value36,Value37,Value38,Value39,Value40,Value41,Value42,Value43,Value44,Value45,Value46,Value47,Value48,Value49,Value50,Value51,Value52,Value53,Value54,Value55,Value56,Value57,Value58,Value59,Value60,Value61,Value62,Value63,Value64,Value65,Value66,Value67,Value68,Value69,Value70,Value71,Value72,Value73,Value74,Value75,Value76,Value77,Value78,Value79,Value80,Value81,Value82,Value83,Value84,Value85,Value86,Value87,Value88,Value89,Value90,Value91,Value92,Value93,Value94,Value95,Value96,Value97,Value98,Value99,Value100,Value101,Value102,Value103,Value104,Value105,Value106,Value107,Value108,Value109,Value110,Value111,Value112,Value113,Value114,Value115,Value116,Value117,Value118,Value119,Value120
70,95.0436188,70.94077024,99.49897427,75.72114855,84.18730114,89.56953479,70,70,76.70595451,89.28133913,70.73312459,70,87.95285832,84.10359603,102.9931771,84.02516429,103.211528,93.62428994,70,70,77.90351871,90.84001642,70,70,70,70,70,70,70,70,70,70,70,70,83.6004287,70,101.8564118,72.93153574,80.45959452,82.61832381,98.38275999,72.1352845,70,102.4252285,70,77.48693724,70,70,70,70,74.00233081,93.55980793,89.93772089,70,73.57680207,70,82.26350793,99.12745444,70,70,83.77175062,70,83.76034437,86.26082746,70,73.90682348,78.74109785,71.13747328,80.06578273,87.16583992,70,103.6510394,95.88254381,97.1349722,70,82.15608588,100.1466989,70,70,70,99.18754793,70,90.86387001,70,91.64515951,70,70,70,85.12742824,97.42413028,70,74.57749268,102.7674209,83.3487756,86.54899878,103.9165044,99.24353447,74.87778511,84.75913514,102.3819617,70,71.99317218,70,70,70,78.89123599,89.4878704,103.3232599,70,91.00942232,70.4365398,83.5373941,70,70,70,76.02377271,76.11430441,70,99.61045337
70,86.54015381,70,82.15982083,78.66569155,91.59755313,70,70,70,70,86.58429528,70,89.82350153,97.00063153,71.23199405,70,84.66079308,72.0226875,70.21634088,70,91.85251382,70,82.35819395,70,70,97.37418485,97.3956048,70,70,82.0297915,94.14736058,70,70,70,92.57521039,76.89730356,83.0504371,94.55675089,70,70,70,83.43632753,70,70,95.88326124,70,95.77634887,88.16335567,93.76112203,70,74.48262722,70.20919647,97.93972308,84.33908154,70,78.67157316,86.59510833,70,94.73047154,70,92.48946443,70,70,80.64238896,70,94.68065531,89.83787188,70,70,95.22329589,70,70,80.55469974,83.49159384,85.71509103,83.21365501,70,93.16412047,83.91480714,70,70,88.72750016,70,87.60199544,97.72988215,70,87.36451194,81.5165825,70,93.74106227,76.54457866,95.21058478,89.38002877,99.15596706,76.79424649,75.50093705,79.82723234,70,70,71.5618158,70,93.28653197,70,73.51028304,70,98.44143812,94.5275991,70,81.51126531,97.39732687,70,77.8084664,73.45208091,84.41091121,95.82508205,76.96610563,74.51671724,70,75.36469993,70
71.15490006,82.65295269,70,70,70,70,70,91.00622775,70,70,80.4075488,70,70,70,70,70,70,70.65194383,70,70,70,70,70,89.46225112,70,70,70,83.86799494,86.75005505,70,70,88.32587606,86.9026102,70,70,70,70,70,72.58655711,70,75.77152889,70,70,70,70,79.12061359,70,70,78.47543935,79.71629061,76.96715401,70,70,70,87.55301815,70,70,70,70,70,70,70,80.55876696,84.29568508,85.8804391,70,70,70,70,78.40149777,70,70,70,89.67360041,70,70,84.2562976,71.32428266,70,71.35637047,70,70,70,70,70,70,70.1193042,70,74.66254054,72.62654696,81.43743773,70,70,91.11479636,76.25817737,70,71.47598431,70,75.64155252,70,70,70,70.62427902,70,70,74.49493437,70,89.81604671,75.98325662,70,70,78.3677139,88.24550382,80.5338365,70.70119632,70,70,70,81.61381504,70
76.48238802,70,70,70,70,71.9812452,70,70,70,70,70,70,70,75.45127993,76.57173143,70,85.7452287,88.63325869,72.22788214,70,70,70,70,70,70,70,85.04868477,70,70,81.02342642,70,70,83.91271697,86.23026328,82.2417392,70,71.9974468,70,70,70,70,70,70,70,70,79.75648141,79.48445429,70,70,83.51724918,85.65639951,70,70,70,70,70,70,70,77.51578989,70,82.12322384,87.47820449,74.85663453,70,70,70.77415799,70,70,70,70,70,72.93027523,87.83767529,70,70,70,70,70,76.84083433,70,70,70,70,70,83.53632853,70,71.23732541,78.98298608,85.93294248,70,70,82.60413509,72.49859649,70,70,80.79083795,70,78.25968418,70,70,78.77283381,70,70,80.62628654,81.54101164,70,76.86722373,71.04224834,81.91300092,70,70,70,87.58566046,70,70,86.87946599,70,70,70,70
70,88.27433811,85.36113183,70,83.85274824,83.18991602,100.0891337,70,70,70,70,91.65695649,70,74.93428246,70.59551715,72.65372087,70,85.08743824,70,70,72.3585958,88.22641321,81.87305842,98.40395629,70,88.58718288,70,96.0104421,70,98.98177501,90.13336208,70,92.97082418,77.48373632,86.41030034,73.73698695,70,70,70,70,89.27585471,70,91.47304333,93.9891079,83.86361647,70,70,70,73.65174768,70,91.21964607,98.65984477,70,72.61024304,70,79.37899795,70,70,70,88.92828539,70,93.91872766,86.30084862,70,70,70,70,78.83180778,97.60781824,70,72.97132545,85.8102724,70,86.41339635,94.20621553,70,81.46357655,81.94152343,70,89.73085337,99.47892512,70,91.8847622,79.41100778,70,82.91912626,70,92.19173004,70,70.04341912,70,70,100.1740406,70,78.97750227,70,94.91712135,70,78.65073456,90.37861181,82.4801039,70,89.17850496,76.69129273,81.20376047,70,70,78.77670367,70,70,70,70,70,94.49909991,70,100.1427174,99.85580701,70,88.82805864,96.04454096
121.7876,121.7876,114.6209782,121.7876,121.7876,120.9017506,121.2154316,104.2477883,121.7876,121.7876,119.262528,103.6294918,110.1385418,100.8573989,121.7876,95.9028423,121.7876,99.68571355,121.7876,108.5346064,105.2103796,99.43371253,121.7876,110.8148298,105.1072075,121.7876,121.7876,121.7876,121.7876,105.0428814,116.5375875,110.414469,121.7876,103.5171888,98.39226825,121.7876,115.5708579,118.3548023,120.2702825,121.7876,121.7876,121.7876,109.5637369,94.57210215,94.24844468,121.7876,94.2151281,121.7876,98.88138238,100.4667444,99.50225584,121.7876,121.7876,121.7876,109.4535354,112.0052827,117.7081111,120.1954658,111.7195214,121.7876,121.7876,104.2535015,121.7876,118.8965182,121.7876,106.9219278,117.0646971,115.4653139,121.7876,103.4390001,121.7876,121.7876,96.37408841,94.35263321,121.7876,97.39288714,121.7876,121.7876,115.4531932,106.6041113,121.7876,121.7876,121.7876,121.7876,121.7876,94.84958717,115.4748175,121.7876,108.7974671,118.1802064,100.3469103,121.7876,121.7876,121.7876,118.0507639,118.1858045,96.64516275,96.94965264,121.7876,121.7876,112.7614544,115.7731428,108.437184,121.7876,121.7876,113.7304439,121.7876,120.7131732,121.7876,101.1712062,107.0043093,107.4926569,121.7876,121.7876,107.7107773,121.7876,121.7632471,121.7876,121.7876,121.7876
121.7876,121.7876,107.5529042,121.7876,121.7876,105.3177038,110.1505954,121.7876,121.7876,121.7876,118.6563181,103.6236858,121.7876,108.1765127,112.8745032,107.9832585,119.9227889,105.8353362,121.7876,121.7876,121.7876,117.1562012,121.0825706,121.7876,121.7876,113.3037713,102.6698142,115.7513841,121.7876,109.7117077,121.7876,102.8203437,121.7876,120.9470447,121.7876,104.7480039,110.3246071,121.7876,121.7876,117.7610038,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,118.488084,121.7876,118.4492253,121.7520833,108.4069837,108.0499079,114.4161318,107.0702592,121.7876,104.2619129,121.7876,121.7876,121.7876,121.7876,121.7876,115.7409219,121.7876,121.7876,121.7876,121.7876,115.4040505,121.7876,121.7876,121.7876,111.8262996,121.7876,106.0726899,104.4305239,105.7468858,121.7876,121.7876,104.9111577,117.0066978,113.5682223,121.7876,120.6541624,117.4800486,121.7876,121.7876,116.9122925,113.2460224,121.7876,117.645805,115.9353489,120.9126589,121.7876,121.7876,116.2956708,109.49821,117.8609425,121.7876,121.7876,121.7876,121.7876,103.0655074,111.0733864,121.7876,121.7876,121.7876,117.2245096,121.7876,121.7876,116.3549477,121.7876,121.7876,119.359717,105.147718,117.6672961,120.8446252,106.1069863,121.7876,112.1985515
112.9715423,113.5213265,111.6220885,103.540232,121.7876,105.8723222,97.34001118,121.7876,121.7876,96.86177483,117.7484894,105.524513,121.7876,121.7876,104.7770746,121.7876,121.7876,100.7423633,93.77345445,120.5505944,97.47478865,105.5796006,121.7876,121.7876,121.7876,121.7876,118.0796656,121.7876,121.7876,119.4364835,121.7876,121.7876,113.6084212,120.7967163,104.009904,111.3010893,112.1327995,107.492559,114.7462887,121.7876,110.4912603,121.7876,121.7876,121.7876,109.7886166,121.7876,106.3735161,105.9063161,121.7876,93.98274874,104.5983691,99.25525445,111.7113484,121.7876,121.7876,121.7876,98.76733696,121.7876,93.16496947,121.7876,121.7876,121.7876,101.3019527,121.7876,96.4044954,103.8390368,96.43719426,107.3760328,117.633186,121.7876,118.2792159,121.7876,121.7876,121.7876,105.2943206,116.7954464,121.7876,97.50312254,120.0316281,121.7876,121.7876,119.0989255,100.9375543,103.1527233,107.817562,121.7876,121.7876,93.38212875,121.7876,121.7876,101.8033283,121.7876,93.90955822,121.7876,106.840907,121.7876,121.7876,96.16126674,113.2546618,121.7876,121.7876,121.7876,98.65857209,110.3985124,121.7876,93.78877781,121.7876,103.1533954,93.42857714,121.7876,111.0768167,106.2971897,109.316263,96.60994545,121.7876,121.7876,112.2448438,102.186367,104.4083303,116.158625
101.6383755,121.7876,121.7876,118.5419374,117.0641835,121.7876,121.7876,103.3236033,121.7876,112.7298416,100.0829283,96.47240302,112.5761931,100.9017418,121.7876,119.8099183,93.18227169,121.7876,96.80744263,119.3241288,121.7876,121.7876,98.42375243,94.78519225,115.666322,121.7876,109.0004698,121.7876,121.7876,121.7876,121.7876,121.7876,113.8775745,121.7876,111.8686606,117.27495,121.7876,121.7876,98.02980064,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,105.1040568,119.3870113,96.00327396,115.996421,121.7876,120.9351594,93.18730866,99.92324655,96.74602924,121.7876,97.88377601,109.4209612,121.7876,96.03342373,121.7876,115.0028652,95.9073932,121.7876,121.7876,105.653948,106.2129622,113.5345238,121.7876,121.7876,113.1130828,115.8181446,121.7876,121.7876,106.1241025,93.21439819,121.7876,96.88067562,121.7876,121.7876,119.8699093,112.9841271,92.34390683,121.7876,121.7876,106.0914035,120.9148547,111.2612307,121.7876,114.5391921,121.7876,114.5890159,121.7876,103.8644362,113.0055743,121.7876,121.7876,121.7876,121.7876,115.6087314,94.82507239,121.7876,111.035112,108.3432644,119.7067733,121.7876,92.54847435,121.7876,117.9577141,108.2339505,114.9654453,107.4024621,108.8982719,121.7876,93.32252449,121.7876,110.3728109,101.1154944,95.16684522,121.7876,121.7876
121.7876,119.4026655,118.1194894,121.7876,109.6245445,121.7876,112.641922,106.0633636,121.7876,121.7876,100.4943857,121.7876,119.4156163,121.7876,101.8255224,121.7876,99.93891146,107.5107373,102.4394265,107.9519715,99.89471026,116.1947314,121.7876,114.2978978,105.5615291,101.7177673,113.2819206,96.31019568,104.2748203,111.9390716,121.7876,120.9874945,112.6153587,121.7876,102.5738984,121.7876,121.7876,121.7876,118.9981376,121.7876,116.6106747,121.7876,102.9009689,119.5704891,100.7595361,121.7876,121.6396623,113.3725401,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,102.4314159,107.9623092,118.0572947,117.5861812,121.7876,103.246412,103.8830143,108.1992332,97.3927651,100.8194232,116.3675195,121.7876,107.0019066,114.2172243,106.4792126,121.7876,102.5038742,121.7876,121.7876,121.7876,121.7876,111.3377184,105.6458449,121.7876,118.6947055,121.7876,111.258572,121.7876,104.077495,121.7876,107.5921006,111.5542707,121.7876,121.7876,121.7876,114.940007,97.11750938,118.0194604,114.123827,121.7876,121.7876,121.7876,97.89131016,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,116.0663026,121.7876,106.7721821,121.7876,105.169956,107.8782613,101.8181452,105.8241674,121.7876,104.9800101,114.6627677,109.9593141,113.4454233,98.94984436,121.7876,121.7876,121.7876
99.18887445,95.47081078,107.7420781,95.81899993,121.7876,121.7876,111.0775468,121.7876,104.9022218,120.0578898,115.5870923,118.3404328,118.5363347,108.6798656,96.78259606,114.3897156,112.9001504,108.8190985,121.7876,101.4526032,121.7876,113.2401104,105.8633826,97.51715981,121.6036566,121.7876,113.9152589,119.239221,109.984129,96.53417296,121.7876,121.7876,121.7876,121.7876,121.7876,119.3402199,121.7876,121.7876,121.7876,121.7876,107.6416855,116.4975384,104.6811168,121.7876,121.7876,121.7876,121.7876,101.8922797,110.9189033,121.7876,121.7876,108.4113904,110.6077018,98.19321443,121.7876,95.90100271,107.3999797,113.2370296,121.7047499,96.75024874,121.7876,121.7876,115.2896354,121.7876,121.7876,121.7876,113.5229949,121.7876,119.3588408,121.7876,114.688618,113.7090467,121.7876,121.7876,108.7669764,94.92616802,99.30908293,94.55687347,121.7876,121.7876,121.7876,105.0410367,101.2063203,116.2841311,121.7876,104.5071048,115.938287,107.6929018,121.7876,121.7876,121.7876,118.004837,121.7876,121.7876,100.7861677,111.4858595,98.29267868,109.1108536,103.4287155,101.6388097,99.77575593,121.7876,108.7329747,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,116.0465809,121.7876,121.7876,121.7876,121.7876,102.1939114,105.5652294,121.7876,121.7876,114.9565125
99.95962651,107.3730852,121.7876,121.7876,121.7876,95.02141836,121.7876,121.7876,121.7876,114.0436414,121.0809317,121.7876,99.20700351,117.7806543,103.8039608,105.1860029,99.34142314,121.7876,95.74091303,121.7876,112.0142336,103.2893078,114.3788023,121.7876,121.7876,92.47356421,121.7876,121.7876,118.9042307,95.89778627,121.7431791,98.87729111,118.4223866,121.7876,96.85228187,100.9973237,108.7968401,100.3231607,109.8427362,105.3683223,93.02843359,109.4028816,121.7813603,101.1456795,121.7876,110.0635837,119.6698306,108.7542952,121.7876,106.0385134,121.7876,99.91531341,121.7876,121.7876,105.1912071,97.09450176,105.9676052,102.6095907,95.54626259,108.5541402,95.23270921,98.03088053,119.2766329,121.7876,107.4992586,120.8597678,121.7876,121.7876,121.7876,106.2101215,121.7876,121.7876,114.2625818,109.9648288,97.9708998,110.3305812,121.3052848,99.07216853,95.73212472,108.7507133,93.30418266,121.7876,96.55333232,101.5777154,98.71870773,100.093506,121.7876,121.7876,109.7554713,121.7876,121.7876,95.25700053,121.7876,106.5000821,121.7876,121.7876,96.31488235,121.7876,98.19076747,121.7876,104.9612446,121.7876,121.7876,114.0963726,121.7876,100.4523689,121.7876,93.28114226,103.2591903,121.7876,98.87753882,117.4336307,117.1579069,92.47218085,100.1888016,108.7301892,108.8947767,107.0090818,121.7876,121.7876
121.7876,95.66894512,111.0132236,121.7876,116.3350013,121.7876,121.7876,111.5889149,121.7876,121.7876,121.7876,108.30221,121.7876,121.7876,117.2137754,121.7876,121.7876,121.7876,119.3890699,121.7876,121.7876,100.2117768,121.7876,121.7876,121.7876,118.8334088,121.7876,121.7876,121.7876,121.7876,118.2802992,121.7876,121.7876,103.1664449,118.8390088,121.7876,121.7876,103.7921961,95.12157261,121.7876,109.6045686,105.463947,105.3184584,97.65259061,108.5150945,94.82254761,121.7876,118.5903,121.7876,121.7876,108.4832764,121.7876,98.4141119,108.7721229,95.88970392,95.0305496,107.5796273,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,94.84768764,107.3984699,101.1410774,121.7876,121.7876,93.94191007,107.5568455,93.16592168,121.7876,114.1512613,93.40267291,109.1845428,121.7876,121.7876,121.7876,121.7876,121.7876,116.1259102,121.7876,101.3100573,121.7876,121.7876,121.7876,117.1298443,121.7876,121.7876,98.6867925,121.7876,94.83556796,121.7876,121.7876,121.7876,95.1408289,121.7876,93.26455344,121.7876,121.7876,121.7556754,107.3703176,100.8874732,94.94852211,119.2212136,118.5160161,121.7876,96.3204123,108.2224033,113.2284766,121.7876,115.218224,109.4310376,121.7876,121.7876,109.9504019,121.7876,121.7876
120.8839507,121.7876,121.7876,121.7876,107.8375606,121.7876,121.7876,121.7876,121.7876,112.1405281,115.3621038,121.7876,117.1204468,118.4046887,121.7876,121.7876,121.7876,121.7876,119.2197104,107.3919186,107.3713797,117.0458589,121.1016264,121.7876,113.9294862,121.7876,121.7876,121.7876,110.5562592,119.4997825,110.6618187,121.7876,107.9023353,121.7876,106.7391595,113.9453617,121.7876,121.7876,121.7876,121.7876,121.7876,121.3902573,120.1025705,109.114969,117.7424601,121.7876,121.7876,108.4194507,106.0052075,115.9029999,105.1737833,121.7876,121.7876,121.7876,121.7876,121.7876,119.7165533,121.7876,102.4603495,120.7588967,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,110.3943009,121.7876,121.7876,121.7876,121.7876,102.5120639,121.7876,121.7876,121.7876,104.8937201,111.9335431,120.3945997,104.3352462,121.7876,121.7876,112.6698698,121.7876,105.6819155,121.7876,121.7876,115.4024743,119.7960444,121.7876,121.7876,120.5419379,121.7876,121.7876,121.7876,103.3774872,121.7876,108.5208322,106.8695674,106.9326794,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,105.3296546,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876
121.7876,121.7876,120.4201233,121.7876,121.7876,118.670823,121.7876,107.9922654,106.8011082,103.6683619,105.7928836,121.7876,121.7876,121.7876,113.4408209,121.7876,106.0635602,121.7876,121.7876,104.4482751,108.0108168,92.67212557,104.8180514,111.1834417,119.6590629,121.7876,121.7876,100.4349999,111.117704,121.7876,121.7876,121.7876,121.7876,121.5408193,93.54076594,116.2854272,121.7876,116.4875053,103.831567,106.2474052,121.7876,107.3295051,99.54125143,92.69143891,121.7876,94.50567373,105.8793169,119.4964723,119.7497913,121.7876,120.8248607,101.5612805,108.3532925,121.7876,110.7803867,102.052155,109.5751106,105.5739451,94.71150975,121.7876,121.7876,116.2689918,104.8782158,104.6957533,121.7876,96.92495157,121.7876,114.3770383,97.841261,121.7876,121.7876,121.7876,121.7876,121.7876,97.09265835,121.7876,121.7876,101.1086825,121.7876,121.7876,121.7876,105.9062694,121.7876,105.8576741,121.7876,121.7876,103.8691608,121.7876,108.031641,111.7718717,104.8488106,106.500531,93.57959386,117.7302571,100.0847972,114.3295043,119.3196903,109.9449794,121.7876,108.9809384,117.0021689,121.7876,100.0036452,119.072306,117.6237901,121.7876,121.7876,99.29109791,119.3279456,121.7876,94.02319237,121.7876,110.3675406,96.96746509,121.7876,121.7876,121.7876,106.1399782,121.7876,104.6531925
114.0039467,121.7876,98.67306654,94.50677066,121.7876,97.97909248,95.03592914,121.7876,121.7876,121.7876,95.32646211,103.8729118,94.7075963,94.31050318,111.6423689,121.7876,121.7305379,110.2420091,121.7876,95.39864336,121.7876,97.69263455,121.7876,121.7876,107.0062102,121.7876,121.7876,121.7876,104.6209818,121.7876,92.61989849,121.7876,121.7876,106.3035932,114.9662138,104.8375156,121.7876,114.2238987,101.1810062,106.2307219,113.8676961,120.5737087,121.7876,121.7876,95.27392163,101.6650239,106.4830043,110.4055944,98.43096524,121.7876,121.7876,118.4382826,121.7876,121.7876,113.3609066,100.3561116,102.6348932,116.0205588,121.7876,99.87508759,117.8665622,121.7876,121.7876,121.7876,106.8719818,121.7876,92.73158207,98.13791268,112.8332861,108.9692636,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,106.7287125,121.7876,111.6025334,108.6123745,121.7876,121.7876,121.7876,121.7876,121.7876,99.17935253,121.7876,121.7876,100.9380438,121.7876,121.7876,91.99530096,121.7876,105.0903433,121.7876,121.7876,121.7876,121.7876,104.0937492,94.84535528,118.5287585,108.7533842,121.7876,92.88946702,109.1725243,100.5213497,121.7876,121.7876,94.61040554,121.7876,97.03740176,115.2480291,121.7876,110.6565401,118.1866612,117.8305487,121.7876,121.7876
99.83799605,118.5167396,97.85738295,115.767187,101.9106843,121.7876,102.0850713,98.50514671,117.6523803,114.7669656,90.20164544,98.15346935,117.172487,94.79838109,121.7876,121.7876,109.4328579,96.25246462,113.3948389,103.6103566,121.7876,111.4090583,121.7876,113.8041142,121.7876,121.7876,96.04973541,102.9956151,91.15843952,119.2762518,121.7876,121.7876,121.7876,121.7876,90.76811243,97.49723754,103.6347579,101.8776134,91.82704444,110.7740572,101.7360636,105.5950461,121.7876,98.11649483,116.0218193,121.7876,110.8354546,121.7876,121.7876,121.7876,109.6664019,120.1856101,112.4603016,119.1393752,121.7876,121.7876,121.7876,118.9292012,121.7876,113.4988311,121.7876,108.4722262,121.7876,89.83476538,92.39186232,105.1380612,121.7876,121.7876,94.50513428,121.7876,98.45707017,119.4260336,121.7876,115.034674,90.36515793,105.7753477,121.7876,112.2144185,121.7876,108.4867653,121.7876,121.7876,99.98015086,121.7876,104.9403448,105.5149237,91.7989765,121.7876,113.7548836,108.5546999,121.7876,94.77269931,121.7876,104.3980971,101.3315968,106.671631,121.7876,110.3383491,121.7876,115.1538124,121.7876,119.4054564,96.48560249,95.45486296,121.7876,118.8213145,121.7876,109.9310261,121.7876,107.1032964,109.6549523,121.7876,112.0834642,121.7876,121.7876,121.7876,94.91315817,115.8919102,112.4409185,121.7876
100.6599265,113.0765103,121.7876,99.82371131,121.7876,92.65601011,93.70566305,108.1087176,121.7876,89.09380228,118.0030405,121.7876,108.1537475,98.94936366,121.7876,104.433358,121.7876,121.7876,121.7876,121.7876,121.7876,107.4301944,120.0782621,109.2443579,103.4813107,112.1457822,93.04580539,121.7876,121.7876,112.7818053,121.7876,118.2179301,121.7876,102.0292159,102.7821332,118.8986678,95.67320038,104.2661138,92.43311545,113.364943,115.5586139,121.7876,110.6590631,119.6020911,121.7876,117.5867915,111.2361968,121.7876,101.1404006,96.38640153,101.1008419,121.7876,121.7876,121.7876,109.044022,92.14680776,121.7876,107.3509697,92.46840965,121.7876,94.2554447,121.7876,121.7876,121.7876,108.3212365,109.3105338,93.23720165,121.7876,112.2439618,98.72806063,121.7876,120.1298587,106.0591131,108.5469092,109.6158746,121.160717,121.7876,121.7876,94.86116502,114.2486341,93.18356505,95.76834052,121.7876,121.7876,115.5662444,121.7876,102.3694216,121.7876,111.8785264,121.7876,121.7876,121.7876,121.7876,96.1684742,94.23830206,121.7876,121.7233926,121.7876,106.7869641,121.7876,90.03224055,121.7876,92.04679606,118.0580849,121.7876,121.7876,101.5823085,104.7012878,121.7876,121.7876,117.2805917,102.8621384,121.7876,116.635745,121.7876,95.95423168,114.7445004,110.2901962,121.7876,95.00131029
70,78.27266298,70.54328652,82.06223806,70,70,70,70,70,70,70,70,70,77.66803119,70,70,70,70.25621765,70,70,70,70,70,70,80.67041298,75.94457281,70,70,70,70,70,70,70,73.47935167,70,79.36351455,79.90747103,70,70,70,70,70,70,70,70,70,76.35032306,70,70,70,70,70,70,70,70,70,70,73.05863835,73.75863142,70,70,74.95821647,70,70,73.13330904,70,70,70,70,70,70,70,78.15565643,70,70,70,70,70,75.15171353,82.00031259,70,79.80999628,70,70,70,76.27004858,74.16682023,70,70,70,70,70,70,80.56049216,73.05033549,70,70,70,70,70,70,70,70,70,70,70.81623305,70,81.57983336,70,70.3690072,70,75.42983715,70,70,70,70,70,70,70,70
120.0319739,121.7876,100.758369,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,103.9960752,121.7876,121.7876,121.7876,121.7876,105.1322303,119.32651,121.7876,121.7876,121.7876,121.7876,113.982666,104.0170886,121.7876,121.7876,121.7876,113.5405386,121.7876,111.1370352,121.7876,121.7876,121.7876,107.816063,121.7876,100.4403882,121.7876,121.7876,121.7876,104.4169686,121.7876,112.7090779,121.7876,110.5860211,119.6541751,121.7876,107.4010662,119.284716,108.6908428,102.2899673,121.7876,121.7876,101.0790745,121.7876,121.7876,108.8420347,121.7876,104.8912198,104.4292438,121.7876,121.7876,121.7876,118.1513339,121.7876,121.7876,121.7876,107.1480446,121.7876,112.0742173,121.369307,121.7876,121.7876,121.7876,101.2046859,121.7876,121.7876,121.7876,101.8566293,116.6431659,121.7876,121.7876,104.8017844,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,121.7876,120.1992843,121.7876,121.7876,121.7876,121.7876,118.6539236,121.7876,121.7876,116.454578,104.0258329,121.7876,121.7876,113.8250709,108.5642054,121.7876,121.7876,103.0664774,121.7876,113.5356689,116.1640956,100.6331851,121.7876,121.7876,117.3671398,121.7876,120.4018995,121.7876,121.7876,118.1270341,121.7876
121.7876,121.7876,108.8626251,120.492523,121.7876,112.6306568,121.7876,121.7876,121.7876,105.7181773,102.8316584,121.7876,108.9765775,121.7876,121.7876,118.3744061,105.8961645,121.7876,111.4777997,121.7876,104.8639977,121.7876,105.3970651,97.84135765,105.5652823,97.92479498,121.7876,120.935415,121.7876,121.7876,103.9856677,121.7876,121.7876,121.7876,102.6432661,121.7876,108.8564987,104.3888204,121.7876,121.7876,121.7876,121.7876,113.3482602,113.1054152,121.7876,118.2305229,97.90309349,102.9820885,97.8453472,121.7876,121.7876,109.2757491,112.767472,121.7876,121.7876,109.0712712,121.7876,121.7876,121.7876,121.7876,119.9120975,100.034213,121.7876,121.7876,121.7876,121.7876,100.60946,121.7876,107.1293222,121.7876,121.7876,121.7876,98.51556704,103.2862656,117.0269815,121.7876,106.2733434,99.1523569,100.4274156,106.0384282,113.550757,115.5769016,121.7876,98.96399117,121.7876,121.7876,121.7876,105.8624748,121.7876,121.7876,121.7876,121.7876,113.1445327,121.7876,121.7876,117.7638332,119.8035985,121.7876,103.9971629,121.7876,103.5686656,102.3336805,98.24763096,121.7876,121.3710907,112.6563183,121.7876,121.7876,113.662238,121.7876,121.7876,121.7876,97.34340115,121.7876,106.2549473,121.7876,121.7876,121.7876,97.89709736,121.7876
97.25518501,103.3795351,121.7876,121.7876,92.26164367,108.899874,121.7876,98.13907292,121.7876,121.7876,121.7876,121.7876,121.7876,112.3720708,97.38300016,110.5584354,115.0521191,116.3127654,121.7876,93.80076324,121.7876,114.7179338,96.43058812,121.7876,121.7876,121.7876,121.7876,106.0489529,118.2830337,106.066125,114.1161645,107.8085098,107.3229022,110.446372,93.93213155,121.7876,105.2318518,121.2286854,121.7876,115.5692632,121.7876,93.54461388,121.7876,101.2121504,106.3364834,121.7876,121.7876,103.9132688,93.70406739,119.615019,95.22933585,121.7876,112.2511869,116.2492435,119.9547548,121.7876,121.7876,121.7876,118.5450528,121.7876,101.5352166,94.5750894,107.6316865,121.7876,121.7876,121.7876,121.7876,121.7876,114.7835743,121.7876,94.84858747,113.0792305,94.96171029,121.7876,121.7876,104.4305043,112.4125924,100.8179795,108.4077601,121.7876,121.7876,112.2718275,107.5717617,121.7876,110.1389485,99.82666833,96.330187,121.7876,121.7876,100.222659,121.7876,121.7876,121.7876,116.6686229,92.80363627,113.2037881,95.03725727,94.57805641,112.9742926,121.7876,97.20965718,121.7876,100.5308076,93.34347686,95.64915556,121.7876,121.7876,103.8222128,116.3005265,109.2134565,95.88535844,117.75908,98.71248775,121.7876,121.7876,121.7876,102.1585769,91.67524367,121.7876,121.7876
