Game.ID,Player.ID,Card.1,Card.2,Card.3,House.Card.1,House.Card.2,House.Card.3,Winner,Emotion,Number.of.Bets,Brainwave.Voltage..ÂµV.,Alpha.Voltage..ÂµV.,Beta.Voltage..ÂµV.,Delta.Voltage..ÂµV.,Gamma.Voltage..ÂµV.,Theta.Voltage..ÂµV.,Hand.Category,Alpha_Voltage,Beta_Voltage,Theta_Voltage,Delta_Voltage,Gamma_Voltage,Inferred_Emotion
328,3,K of Diamonds,5 of Diamonds,3 of Clubs,7 of Spades,8 of Spades,9 of Clubs,House,Fear,2,43.32121493,112.753413,113.4152927,118.3885244,112.4668209,118.0221003,Bad,74.18247788,79.33978243,119.1344408,74.94924899,77.79123017,Fear
328,4,9 of Diamonds,K of Clubs,Q of Spades,7 of Spades,8 of Spades,9 of Clubs,Player,Greed,8,43.47906378,107.0754556,103.9380097,105.9190053,104.9999205,102.1555578,Bad,71.93220741,101.0832113,77.41395612,76.90700364,73.94467638,Greed
328,5,5 of Spades,2 of Spades,J of Spades,7 of Spades,8 of Spades,9 of Clubs,House,Fear,3,45.0122614,119.1646679,116.1265617,118.9221604,118.4144386,111.7179833,Neutral,77.91663557,78.40624373,117.2370515,73.62185193,71.05164489,Fear
328,6,8 of Diamonds,5 of Diamonds,2 of Diamonds,7 of Spades,8 of Spades,9 of Clubs,House,Fear,4,51.13910319,112.865436,112.30735,118.4770158,118.7620196,115.7517436,Neutral,72.46384223,75.82560923,115.7262752,76.15621456,72.1300105,Fear
329,1,3 of Spades,9 of Spades,5 of Spades,3 of Clubs,Q of Spades,8 of Diamonds,House,Fear,7,44.23074979,111.9376027,112.2205496,118.3219393,119.3627112,112.7952812,Neutral,78.23042429,70.46236006,116.044149,78.4555358,72.29432443,Fear
329,2,3 of Hearts,7 of Spades,10 of Hearts,3 of Clubs,Q of Spades,8 of Diamonds,House,Fear,10,51.08207855,111.1002382,113.9785761,111.2744945,118.4517742,115.4236103,Bad,79.2927722,71.47836466,116.9867262,75.34538697,76.12728019,Fear
329,3,5 of Clubs,4 of Hearts,K of Clubs,3 of Clubs,Q of Spades,8 of Diamonds,House,Fear,9,42.67493786,116.776747,114.7033639,114.1095679,112.9998037,117.9347929,Bad,70.37945528,76.58941602,115.9359966,77.69644838,73.33589932,Fear
329,4,8 of Clubs,A of Spades,7 of Spades,3 of Clubs,Q of Spades,8 of Diamonds,Player,Ambition,2,23.83504523,97.25992826,94.24656086,93.89004521,91.01118591,91.57196917,Bad,74.16651852,93.77674267,70.28163667,79.05329214,76.9033958,Ambition
329,5,8 of Hearts,9 of Diamonds,7 of Clubs,3 of Clubs,Q of Spades,8 of Diamonds,Player,Ambition,3,26.41166646,96.60929972,95.63146579,94.91322884,98.44752017,95.53508384,Strong,72.26518377,99.34790278,72.20129517,74.22908558,74.86461108,Ambition
329,6,K of Diamonds,K of Clubs,10 of Clubs,3 of Clubs,Q of Spades,8 of Diamonds,Player,Ambition,4,28.06519584,94.46044223,92.45130713,98.38619207,96.18623425,91.83213969,Neutral,78.19871165,99.2035529,72.24463632,74.76627195,76.33123505,Ambition
330,1,3 of Spades,2 of Clubs,7 of Spades,2 of Spades,2 of Clubs,A of Clubs,House,Fear,10,51.6346711,116.8400856,114.8256367,118.302476,119.2702314,116.4041923,Bad,71.32776065,79.42652584,111.5100657,77.61613783,79.20440153,Fear
330,2,A of Hearts,K of Hearts,6 of Clubs,2 of Spades,2 of Clubs,A of Clubs,Player,Ambition,1,26.91348936,97.58451537,91.50931763,96.0422991,97.79805981,95.47085935,Bad,77.84657604,95.16377926,79.78068091,77.18191073,74.65171906,Ambition
330,3,8 of Clubs,6 of Diamonds,7 of Hearts,2 of Spades,2 of Clubs,A of Clubs,Player,Ambition,7,27.59915416,96.34195081,99.09053367,92.78289615,91.88421857,97.21579252,Strong,70.65789629,99.43783327,74.53941236,76.10419632,70.5386002,Ambition
330,4,8 of Diamonds,9 of Spades,2 of Spades,2 of Spades,2 of Clubs,A of Clubs,House,Ambition,2,20.70943752,98.40564015,98.6544117,96.77480047,98.49892076,97.30597785,Bad,78.69419552,98.25372313,71.78923595,73.01381009,77.66858454,Ambition
330,5,Q of Hearts,6 of Clubs,K of Diamonds,2 of Spades,2 of Clubs,A of Clubs,House,Ambition,5,21.55908362,91.78639224,97.85839157,92.61423721,93.12948408,94.55185564,Bad,71.97986874,99.14103713,70.72664044,78.64223322,76.73224314,Ambition
330,6,8 of Clubs,6 of Diamonds,Q of Hearts,2 of Spades,2 of Clubs,A of Clubs,Player,Ambition,1,21.60692591,93.8311036,93.89486564,92.52333572,93.64483942,91.17696331,Bad,70.12911338,96.3484982,74.0178335,75.8832797,75.30571559,Ambition
331,1,2 of Hearts,3 of Spades,4 of Clubs,2 of Clubs,10 of Diamonds,7 of Diamonds,House,Fear,3,46.31318904,115.2561985,117.9173186,118.7602263,118.383857,114.7481195,Strong,71.04537868,74.49179427,118.1754631,70.50341657,76.15258106,Fear
331,2,6 of Clubs,7 of Clubs,2 of Diamonds,2 of Clubs,10 of Diamonds,7 of Diamonds,House,Fear,2,46.47585644,117.5738383,113.591017,111.5000623,117.0837437,116.8391655,Bad,74.65582405,79.51953858,114.4704189,73.38971697,77.38175726,Fear
331,3,7 of Spades,K of Hearts,J of Spades,2 of Clubs,10 of Diamonds,7 of Diamonds,House,Ambition,1,24.16279391,98.21466456,96.54495586,92.41202462,98.67846153,96.64527509,Bad,79.30694824,97.6340823,73.47226628,78.61337936,73.33942604,Ambition
331,4,J of Clubs,7 of Hearts,6 of Hearts,2 of Clubs,10 of Diamonds,7 of Diamonds,House,Ambition,7,20.3160383,98.26848729,97.96696408,93.68078039,91.67097677,92.58853968,Bad,77.07550398,91.58911593,76.57149293,70.66424333,79.94890941,Ambition
331,5,2 of Spades,5 of Clubs,10 of Clubs,2 of Clubs,10 of Diamonds,7 of Diamonds,House,Fear,5,49.45511637,111.835761,113.1907119,115.1357905,119.1612954,118.8481688,Bad,74.07255123,72.87912031,119.319889,79.30790509,73.96389322,Fear
331,6,10 of Spades,6 of Spades,10 of Diamonds,2 of Clubs,10 of Diamonds,7 of Diamonds,Player,Ambition,1,20.39290606,97.46739834,91.21701124,94.07250281,97.14113584,92.16126007,Neutral,73.87002097,95.42653872,76.58511767,78.1847174,72.93709605,Ambition
332,1,8 of Clubs,9 of Clubs,Q of Clubs,7 of Spades,4 of Clubs,3 of Spades,Player,Ambition,6,21.82032549,98.20979065,99.23116312,94.18694002,97.35258756,92.33383719,Neutral,75.73226629,97.54235843,71.28666402,75.93814556,76.52099097,Ambition
332,2,A of Diamonds,Q of Hearts,A of Clubs,7 of Spades,4 of Clubs,3 of Spades,Player,Ambition,5,23.75069197,97.21734804,91.19309871,92.35694356,97.38893302,97.40665201,Neutral,77.06905009,98.00513217,74.38303764,76.98442715,76.47151424,Ambition
332,3,6 of Diamonds,Q of Diamonds,3 of Diamonds,7 of Spades,4 of Clubs,3 of Spades,Player,Ambition,3,26.68164628,96.77046435,95.29627622,97.07417282,97.96420718,99.69833493,Neutral,79.25620644,92.18006466,73.31994436,72.70421594,75.79372277,Ambition
332,4,J of Hearts,5 of Hearts,7 of Clubs,7 of Spades,4 of Clubs,3 of Spades,Player,Ambition,7,26.111933,98.99776928,98.15080782,97.25281765,96.16739991,92.08547941,Bad,77.23726338,99.92542447,78.03756949,76.18545993,78.45053921,Ambition
332,5,5 of Spades,10 of Clubs,K of Spades,7 of Spades,4 of Clubs,3 of Spades,Player,Greed,10,40.37992543,102.4900116,108.382516,108.2298162,106.5301303,104.9495612,Bad,79.67848208,104.4813025,71.44779772,74.19869201,71.56433949,Greed
332,6,5 of Hearts,8 of Spades,K of Spades,7 of Spades,4 of Clubs,3 of Spades,Player,Greed,9,35.48231447,101.2342938,103.9445925,104.7857569,105.3723466,109.3639214,Bad,70.76131646,102.3290105,74.65280007,78.00730344,70.40160981,Greed
333,1,3 of Hearts,7 of Hearts,6 of Clubs,10 of Diamonds,5 of Clubs,7 of Diamonds,House,Fear,9,48.01310319,111.9783846,115.6698023,114.3113007,119.9108831,118.7567761,Bad,73.94610946,77.26838681,116.7128646,77.2253358,74.90598548,Fear
333,2,6 of Spades,4 of Clubs,Q of Diamonds,10 of Diamonds,5 of Clubs,7 of Diamonds,Tie,Cautious,9,33.48454425,84.38785854,89.99695609,85.14063246,81.67117797,85.55874692,Bad,82.64332333,79.7033062,78.25760289,78.9349538,73.28038816,Cautious
333,3,K of Clubs,J of Diamonds,K of Spades,10 of Diamonds,5 of Clubs,7 of Diamonds,Player,Ambition,2,22.49087243,93.03585189,96.72681556,99.43696157,98.07578719,93.45847321,Neutral,73.0534176,92.44044729,70.11754671,79.7260447,77.42422844,Ambition
333,4,Q of Clubs,6 of Hearts,5 of Clubs,10 of Diamonds,5 of Clubs,7 of Diamonds,Player,Ambition,3,22.85240597,93.67172762,91.62359383,93.57281052,91.8336232,95.49503847,Bad,71.23345572,99.30700608,78.27243376,74.16189829,79.91037752,Ambition
333,5,K of Hearts,8 of Spades,9 of Hearts,10 of Diamonds,5 of Clubs,7 of Diamonds,Player,Ambition,7,19.11535506,97.37512372,97.76063045,91.53576309,94.05960308,93.5935459,Bad,74.36344077,95.72749328,72.15990613,72.80430889,74.72073401,Ambition
333,6,2 of Clubs,Q of Clubs,A of Clubs,10 of Diamonds,5 of Clubs,7 of Diamonds,Player,Ambition,5,21.45712166,91.93870291,94.2622418,93.69388098,96.71049306,98.94972397,Neutral,76.48030875,99.1858677,75.86034342,70.84536574,75.76628816,Ambition
334,1,10 of Spades,9 of Hearts,10 of Hearts,10 of Diamonds,9 of Clubs,10 of Clubs,Tie,Cautious,2,42.16657391,84.54841721,87.46665173,81.46010367,88.94966379,81.52594738,Neutral,85.44909212,71.20867298,77.68918781,77.22124177,72.23532831,Cautious
334,2,4 of Spades,K of Clubs,Q of Clubs,10 of Diamonds,9 of Clubs,10 of Clubs,Tie,Cautious,3,42.14640531,81.92101181,81.06463804,83.09679502,85.52410447,89.87994111,Bad,83.89914918,75.21805715,73.85165914,72.01182124,75.92219638,Cautious
334,3,6 of Diamonds,4 of Clubs,6 of Clubs,10 of Diamonds,9 of Clubs,10 of Clubs,House,Fear,10,46.06592028,118.1403123,114.4239222,116.1826145,116.6097723,118.404545,Neutral,74.88971821,74.35187322,119.0834207,70.46574994,77.50623278,Fear
334,4,3 of Hearts,10 of Hearts,6 of Diamonds,10 of Diamonds,9 of Clubs,10 of Clubs,House,Fear,6,42.97365082,117.6280661,116.1236201,117.0226472,117.7132585,112.1982965,Bad,70.86351446,76.72386312,119.7891055,77.84908856,79.97587104,Fear
334,5,K of Spades,10 of Spades,2 of Diamonds,10 of Diamonds,9 of Clubs,10 of Clubs,House,Fear,7,44.33359913,112.8040992,117.1972586,118.6538301,114.6833605,119.8190129,Bad,79.52317436,75.24551471,112.9925526,79.72374162,77.23480558,Fear
334,6,5 of Clubs,7 of Clubs,Q of Diamonds,10 of Diamonds,9 of Clubs,10 of Clubs,House,Fear,9,46.46482767,112.9446456,114.7502935,114.4067074,119.3726635,113.5684067,Bad,76.87967343,70.57592406,118.2436978,71.4842106,71.98928824,Fear
335,1,10 of Hearts,4 of Diamonds,4 of Spades,9 of Hearts,A of Diamonds,7 of Hearts,House,Fear,1,52.02044671,115.237117,112.6851046,115.6913961,118.7166375,113.7363552,Neutral,72.70765371,71.54938544,118.2147029,74.46420544,73.95024626,Fear
335,2,10 of Clubs,2 of Spades,8 of Spades,9 of Hearts,A of Diamonds,7 of Hearts,House,Fear,7,43.95464037,118.2971286,119.2018042,111.656621,117.8078208,113.2980909,Bad,73.68297989,79.29665226,112.3107076,76.70472492,72.72319623,Fear
335,3,9 of Hearts,3 of Diamonds,6 of Hearts,9 of Hearts,A of Diamonds,7 of Hearts,House,Fear,8,50.17780817,112.577949,116.4101015,117.3504235,114.5528489,111.3525634,Bad,73.10410538,79.18504412,111.6640047,77.99899263,70.84122875,Fear
335,4,5 of Clubs,6 of Spades,9 of Hearts,9 of Hearts,A of Diamonds,7 of Hearts,House,Fear,3,43.62947513,119.1783407,117.5767223,113.4450013,115.4717747,111.2501351,Bad,79.16196001,73.81537498,112.5410561,79.28545963,74.91722581,Fear
335,5,A of Clubs,2 of Clubs,8 of Clubs,9 of Hearts,A of Diamonds,7 of Hearts,House,Fear,4,52.35522551,114.053545,115.7028171,115.6550125,112.8736639,117.9907263,Neutral,73.57980393,70.84882286,112.6493537,78.61832874,75.32311321,Fear
335,6,K of Hearts,7 of Diamonds,2 of Spades,9 of Hearts,A of Diamonds,7 of Hearts,House,Fear,10,46.35881472,113.6897594,116.2236902,113.4437,114.8265109,112.8676316,Bad,78.071169,72.6964267,111.8310646,73.73368643,77.49240371,Fear
336,1,10 of Spades,3 of Clubs,J of Diamonds,A of Hearts,7 of Hearts,10 of Clubs,House,Fear,6,50.29499512,116.6970701,114.8302592,111.1450557,111.2534849,115.2402089,Bad,72.43236904,77.02445327,115.2897562,77.40194312,74.50867402,Fear
336,2,8 of Spades,Q of Clubs,A of Clubs,A of Hearts,7 of Hearts,10 of Clubs,Player,Greed,10,37.35049269,102.6490328,106.2653784,104.673726,106.8897785,109.5715566,Bad,74.45540873,103.0551767,78.59369447,73.62895431,76.45259822,Greed
336,3,2 of Hearts,Q of Hearts,9 of Clubs,A of Hearts,7 of Hearts,10 of Clubs,House,Fear,7,48.81933851,115.7586252,118.0864074,117.777369,119.2961199,112.9261608,Bad,75.30593396,73.69013914,114.2782683,74.51071282,76.29999288,Fear
336,4,10 of Spades,A of Spades,A of Clubs,A of Hearts,7 of Hearts,10 of Clubs,Player,Ambition,4,20.63740151,98.44594274,99.14968341,94.53486683,93.82434575,99.56832319,Neutral,73.32632701,93.69630732,76.07541258,73.57044296,76.46120641,Ambition
336,5,10 of Spades,5 of Clubs,4 of Hearts,A of Hearts,7 of Hearts,10 of Clubs,House,Fear,8,44.00285993,116.6486954,114.4260884,118.1264495,113.7402651,112.5876683,Bad,76.90004853,77.09571837,114.4428202,72.33466917,78.25627991,Fear
336,6,4 of Hearts,2 of Spades,A of Hearts,A of Hearts,7 of Hearts,10 of Clubs,House,Fear,5,51.92329113,115.8957267,116.0959084,118.4317183,115.1132462,118.3312789,Bad,79.03499395,71.52564351,111.2824105,78.60650427,76.4870257,Fear
337,1,7 of Spades,A of Clubs,J of Hearts,8 of Diamonds,2 of Spades,10 of Spades,Player,Ambition,1,27.89371344,93.80190411,96.17831382,92.87625501,94.46901356,98.71785728,Bad,79.51476159,91.12985755,73.61537271,78.52582717,75.28931303,Ambition
337,2,8 of Clubs,Q of Hearts,K of Spades,8 of Diamonds,2 of Spades,10 of Spades,Player,Ambition,4,27.59193007,92.94389374,98.29215517,93.54584492,91.31040748,91.98941113,Bad,75.68088667,97.98263186,74.96491132,74.79931835,73.38051115,Ambition
337,3,2 of Hearts,4 of Diamonds,2 of Spades,8 of Diamonds,2 of Spades,10 of Spades,House,Fear,3,48.79698424,117.7129159,113.3586383,116.8873103,117.2927901,114.1060662,Neutral,74.14993627,74.18708987,115.8734471,71.33009762,79.74366928,Fear
337,4,4 of Clubs,Q of Hearts,10 of Diamonds,8 of Diamonds,2 of Spades,10 of Spades,Player,Greed,9,42.00726397,105.2742709,104.6339038,109.526141,103.8795398,102.6499074,Bad,79.41656991,102.4628625,78.67101226,73.84456072,78.11854816,Greed
337,5,2 of Clubs,8 of Spades,Q of Diamonds,8 of Diamonds,2 of Spades,10 of Spades,House,Greed,8,34.61495123,104.2903356,107.0256414,107.2762642,109.3165158,108.9357904,Bad,73.8288239,102.4322774,72.1229925,73.08607834,78.24480217,Greed
337,6,A of Hearts,K of Diamonds,9 of Diamonds,8 of Diamonds,2 of Spades,10 of Spades,House,Ambition,1,22.06513108,93.59488468,95.09646924,97.72542089,99.24883553,94.03448512,Bad,79.4081638,94.48629867,78.06817685,71.87026578,78.42231189,Ambition
338,1,5 of Clubs,7 of Hearts,A of Hearts,K of Spades,8 of Diamonds,Q of Diamonds,House,Fear,6,45.67968098,114.9999729,119.0953044,114.2263549,115.3246169,119.1405373,Bad,72.49558561,73.4029242,118.2540802,75.32495535,72.90180744,Fear
338,2,J of Spades,3 of Hearts,Q of Spades,K of Spades,8 of Diamonds,Q of Diamonds,House,Fear,9,48.89910295,118.220189,113.1908783,113.9231556,114.1766285,119.2146463,Bad,74.99819673,73.93327716,118.2083822,70.27771667,77.38878562,Fear
338,3,8 of Clubs,10 of Clubs,J of Spades,K of Spades,8 of Diamonds,Q of Diamonds,House,Fear,7,46.10222747,119.9904036,117.9660387,115.3589367,111.0915644,117.2773925,Bad,79.78694117,77.60542029,119.0190416,78.92306237,73.92441154,Fear
338,4,8 of Diamonds,4 of Diamonds,10 of Hearts,K of Spades,8 of Diamonds,Q of Diamonds,House,Fear,4,44.02771755,114.5042505,116.6968782,116.4602457,115.3274885,119.4994866,Bad,70.91130916,79.82707524,112.2656433,70.42001397,78.00403073,Fear
338,5,J of Diamonds,10 of Clubs,6 of Clubs,K of Spades,8 of Diamonds,Q of Diamonds,House,Fear,1,48.50732049,111.2083171,117.4091924,114.6885588,117.4241141,117.0769768,Bad,76.18733595,75.94577299,115.0711977,77.90381111,72.08425973,Fear
338,6,J of Diamonds,2 of Spades,A of Spades,K of Spades,8 of Diamonds,Q of Diamonds,House,Fear,2,50.68648894,111.092142,113.5680465,112.7018237,112.5028772,117.5562902,Bad,77.81509284,77.08213978,118.7340649,79.9637394,76.03210487,Fear
339,1,5 of Diamonds,8 of Hearts,3 of Clubs,4 of Hearts,8 of Hearts,6 of Diamonds,House,Fear,5,46.36388468,113.1559621,115.2726385,113.222901,116.2221044,117.4851639,Bad,75.51833855,73.2863029,112.810909,72.56450024,70.2641599,Fear
339,2,8 of Spades,4 of Clubs,5 of Diamonds,4 of Hearts,8 of Hearts,6 of Diamonds,House,Fear,5,43.86533688,113.9796726,116.4271876,118.423693,111.8480186,117.3960354,Bad,74.23035155,70.38765887,111.064727,72.35863562,70.42225726,Fear
339,3,2 of Diamonds,9 of Diamonds,K of Diamonds,4 of Hearts,8 of Hearts,6 of Diamonds,Player,Greed,8,35.89146384,103.9083045,102.1038496,105.9108879,103.0363609,108.3922561,Neutral,75.31365582,106.2158875,74.0668159,76.03531492,72.56168451,Greed
339,4,6 of Spades,3 of Clubs,3 of Spades,4 of Hearts,8 of Hearts,6 of Diamonds,Player,Fear,6,44.91748279,111.3860632,111.8878761,115.6889651,116.3004761,117.56898,Neutral,72.58134112,76.22252024,115.0694654,73.35443492,77.52301709,Fear
339,5,10 of Diamonds,2 of Diamonds,J of Hearts,4 of Hearts,8 of Hearts,6 of Diamonds,Player,Greed,8,36.92355779,103.3333466,108.5758437,109.5782811,105.4913537,107.8447823,Bad,72.62643429,109.8483891,74.86156929,78.73842478,71.73285077,Greed
339,6,10 of Spades,2 of Clubs,3 of Spades,4 of Hearts,8 of Hearts,6 of Diamonds,House,Fear,2,48.97060044,115.7236352,111.6252033,113.9350036,111.7873802,119.8999121,Bad,71.00469609,70.02456452,118.0427366,76.01740584,75.77835998,Fear
340,1,10 of Diamonds,8 of Spades,6 of Spades,Q of Clubs,Q of Spades,A of Spades,House,Fear,3,48.55210458,113.0612332,116.7231038,113.5591059,116.8792159,112.8936152,Bad,76.8051006,79.96938673,118.0307205,74.32948996,73.51501356,Fear
340,2,9 of Hearts,6 of Clubs,3 of Hearts,Q of Clubs,Q of Spades,A of Spades,House,Fear,6,49.50344835,118.0674306,111.9973044,119.0563536,118.5637952,117.1092661,Bad,78.3375502,74.43977771,113.1552021,73.79999095,70.43348285,Fear
340,3,6 of Spades,9 of Spades,7 of Hearts,Q of Clubs,Q of Spades,A of Spades,House,Fear,10,46.16766958,111.6067316,112.8771213,118.7342544,112.0977699,112.4033889,Bad,76.37314233,71.30021217,119.4824388,76.11824182,71.26050634,Fear
340,4,5 of Spades,8 of Clubs,J of Hearts,Q of Clubs,Q of Spades,A of Spades,House,Fear,3,50.78262625,115.8960299,113.467597,112.9986813,116.1823209,114.3531901,Bad,70.0540202,76.58023634,116.2465029,79.61675877,79.27960621,Fear
340,5,5 of Hearts,K of Spades,A of Diamonds,Q of Clubs,Q of Spades,A of Spades,House,Fear,6,44.58352635,112.2650391,115.8136839,114.4831116,117.610651,111.924799,Bad,74.44718779,76.63772024,119.0721599,75.22016139,73.55605725,Fear
340,6,5 of Hearts,2 of Hearts,6 of Hearts,Q of Clubs,Q of Spades,A of Spades,House,Fear,6,47.23305721,116.5855192,114.9284399,114.6545569,113.0905892,111.2738343,Neutral,73.9885064,76.71995025,112.8595713,77.39480765,71.87517568,Fear
341,1,4 of Diamonds,5 of Clubs,10 of Clubs,2 of Spades,8 of Diamonds,Q of Clubs,House,Fear,2,50.55203695,118.6292027,113.9376908,117.1298194,119.5282866,116.0849127,Bad,72.90418555,73.75882209,112.7370279,70.96635037,70.68228481,Fear
341,2,Q of Clubs,5 of Diamonds,9 of Spades,2 of Spades,8 of Diamonds,Q of Clubs,House,Ambition,7,20.51882714,94.57432212,93.4144621,99.40639413,97.13869136,96.98753254,Bad,77.47157868,98.75605158,74.87986892,74.13442289,78.53788491,Ambition
341,3,7 of Spades,10 of Clubs,J of Clubs,2 of Spades,8 of Diamonds,Q of Clubs,Player,Ambition,2,19.8158718,94.83542493,98.60543842,97.42304968,93.54864945,96.39620794,Bad,73.60895435,96.21597742,76.8447157,78.22957604,79.63954765,Ambition
341,4,8 of Spades,J of Spades,Q of Hearts,2 of Spades,8 of Diamonds,Q of Clubs,Player,Ambition,6,27.55408034,94.87174559,91.05931147,98.26861088,92.10547314,95.58959055,Bad,75.70110879,97.12435386,70.66273376,78.38686215,72.85549188,Ambition
341,5,Q of Spades,3 of Hearts,8 of Hearts,2 of Spades,8 of Diamonds,Q of Clubs,House,Ambition,1,22.14653729,94.02603574,94.07880137,95.29628395,99.97320794,94.67541713,Bad,79.65311158,98.03592749,77.08809995,72.45411007,73.14461836,Ambition
341,6,A of Diamonds,8 of Hearts,5 of Diamonds,2 of Spades,8 of Diamonds,Q of Clubs,Player,Ambition,3,25.55594191,92.64096307,96.52245704,93.12658937,91.94994223,91.45156755,Bad,77.46727042,97.59378362,76.7941201,71.93255157,70.36562891,Ambition
342,1,7 of Diamonds,6 of Diamonds,K of Diamonds,5 of Clubs,4 of Clubs,6 of Spades,Player,Ambition,2,18.97072671,91.20593147,94.88048183,94.84053202,92.6699086,98.05617148,Neutral,70.29562245,98.31682926,78.47443175,74.03071794,72.2579908,Ambition
342,2,J of Spades,2 of Spades,4 of Diamonds,5 of Clubs,4 of Clubs,6 of Spades,Player,Ambition,7,25.61770955,92.16343565,99.23785473,96.2881838,91.24854738,99.66675363,Bad,73.38423523,93.83634521,71.09039687,71.19486983,78.29990393,Ambition
342,3,7 of Clubs,Q of Clubs,4 of Clubs,5 of Clubs,4 of Clubs,6 of Spades,Player,Ambition,4,21.87825378,93.77147134,95.04977464,93.55841824,97.55579168,95.37112199,Neutral,79.05299404,91.32566042,72.53692585,71.96650443,73.65208606,Ambition
342,4,10 of Spades,4 of Hearts,K of Hearts,5 of Clubs,4 of Clubs,6 of Spades,House,Greed,8,34.4819904,102.1913566,101.9378356,107.5283787,103.1337326,102.2401404,Bad,71.73458704,109.7783749,78.39229379,71.35644715,74.55950599,Greed
342,5,4 of Spades,8 of Spades,K of Diamonds,5 of Clubs,4 of Clubs,6 of Spades,Player,Ambition,6,24.81536828,95.49484837,98.22488759,93.50904471,93.48788451,98.50493134,Bad,78.97551912,93.03331675,75.98468857,79.61698963,71.0198452,Ambition
342,6,J of Diamonds,A of Spades,K of Clubs,5 of Clubs,4 of Clubs,6 of Spades,Player,Greed,10,36.33262002,102.3305042,106.5505483,109.5951213,108.5717283,101.5563371,Bad,70.79495696,102.7764537,79.19678099,75.58718982,72.97457858,Greed
343,1,4 of Spades,7 of Spades,7 of Hearts,K of Spades,2 of Hearts,K of Hearts,House,Fear,4,46.41072215,113.8791979,112.2813702,119.5431657,119.8734741,113.1149372,Neutral,70.38020981,72.05153446,111.3754936,78.85021928,70.87099767,Fear
343,2,3 of Spades,9 of Diamonds,2 of Hearts,K of Spades,2 of Hearts,K of Hearts,House,Fear,5,43.34845786,117.0272914,118.5746856,113.1031226,112.6891257,111.1008992,Bad,70.38059696,71.66518847,116.689367,75.86704092,78.77784827,Fear
343,3,6 of Diamonds,6 of Clubs,3 of Diamonds,K of Spades,2 of Hearts,K of Hearts,House,Fear,9,44.01428224,114.7076621,119.0949372,119.1268168,112.1496881,112.8391723,Neutral,77.15121675,77.19894383,114.8763158,70.81433419,70.32531576,Fear
343,4,5 of Hearts,A of Clubs,4 of Spades,K of Spades,2 of Hearts,K of Hearts,House,Fear,7,45.52242209,114.672426,118.0256209,116.5066634,115.6246477,116.327387,Bad,70.35801696,77.42996053,111.1074569,73.10577222,71.22331882,Fear
343,5,3 of Clubs,J of Hearts,2 of Spades,K of Spades,2 of Hearts,K of Hearts,House,Fear,10,43.44024474,111.8657972,115.2989728,119.9285696,111.7960153,115.6732201,Bad,74.55702945,79.83652535,111.4414318,76.46391985,72.38739825,Fear
343,6,4 of Clubs,3 of Spades,2 of Clubs,K of Spades,2 of Hearts,K of Hearts,House,Fear,9,51.65091238,113.6608434,115.8592197,116.1643688,116.1972561,118.6698791,Strong,72.18453696,73.290182,113.8590048,72.69065621,77.51302029,Fear
344,1,7 of Spades,6 of Hearts,10 of Hearts,3 of Hearts,Q of Diamonds,K of Spades,House,Fear,7,42.60312017,114.5077267,115.6471875,111.0983556,118.1059554,113.3353894,Bad,74.76826328,79.20969044,112.2821196,71.18239264,78.41767815,Fear
344,2,6 of Diamonds,7 of Clubs,6 of Hearts,3 of Hearts,Q of Diamonds,K of Spades,House,Fear,1,47.38125192,118.3489952,113.390748,111.0970965,112.3934819,119.8711461,Neutral,79.49888791,74.04342514,115.7699145,73.07692246,78.62278355,Fear
344,3,9 of Hearts,10 of Diamonds,Q of Diamonds,3 of Hearts,Q of Diamonds,K of Spades,Player,Greed,8,35.15705644,103.8782112,101.9794151,102.0688292,103.7930844,101.3388054,Bad,73.00847479,102.2127182,74.44954448,70.76919582,79.31260031,Greed
344,4,Q of Clubs,A of Diamonds,4 of Spades,3 of Hearts,Q of Diamonds,K of Spades,Player,Ambition,4,21.79403156,95.60339729,92.92366824,95.67379577,92.26687797,94.86871506,Bad,70.79532863,91.61904356,76.24182986,76.26707962,74.68896127,Ambition
344,5,J of Clubs,2 of Clubs,6 of Diamonds,3 of Hearts,Q of Diamonds,K of Spades,House,Fear,3,51.80324533,116.3812517,111.5579994,114.5887438,113.7227144,113.1632383,Bad,72.69703802,70.57706813,119.6895128,74.11675526,70.44019739,Fear
344,6,3 of Hearts,K of Hearts,7 of Diamonds,3 of Hearts,Q of Diamonds,K of Spades,House,Fear,7,44.15959527,116.4408116,116.2968779,116.6762983,112.429944,113.5713832,Bad,71.97458357,70.21622976,114.8075743,78.0433746,73.88346521,Fear
345,1,10 of Diamonds,Q of Spades,Q of Hearts,6 of Diamonds,10 of Clubs,8 of Diamonds,Player,Ambition,3,28.37556386,92.887109,95.86453244,95.1495912,93.97264364,98.07413328,Neutral,75.14973691,91.40446617,72.7614786,73.45552606,78.987024,Ambition
345,2,Q of Clubs,2 of Hearts,A of Diamonds,6 of Diamonds,10 of Clubs,8 of Diamonds,Player,Greed,8,35.98252563,101.8457637,109.7740702,102.0488967,107.9576373,104.3140717,Bad,76.48231013,108.9323937,72.91569793,76.81980861,74.40826739,Greed
